id_mutation,date_mutation,nature_mutation,valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,prix_au_m2
2024-1020230,28/10/2024,Vente,177150.0,83000,Toulon,Appartement,32.0,2,,5.940411,43.108677,5535.94
2024-1020228,28/10/2024,Vente,227000.0,83000,Toulon,Appartement,65.0,4,,5.946084,43.115523,3492.31
2024-1019677,28/10/2024,Vente,395000.0,83100,Toulon,Appartement,65.0,3,375.0,5.955361,43.124736,6076.92
2024-1019677,28/10/2024,Vente,395000.0,83100,Toulon,Appartement,33.0,2,375.0,5.955361,43.124736,11969.7
2024-1019677,28/10/2024,Vente,395000.0,83100,Toulon,Appartement,37.0,2,375.0,5.955361,43.124736,10675.68
2024-1019390,28/10/2024,Vente,645000.0,83000,Toulon,Maison,103.0,7,119.0,5.940565,43.109654,6262.14
2024-1021328,28/11/2024,Vente,60000.0,83000,Toulon,Maison,47.0,3,335.0,5.942961,43.12669,1276.6
2024-1020911,28/11/2024,Vente,73000.0,83200,Toulon,Appartement,36.0,3,,5.916321,43.139843,2027.78
2024-1020724,28/11/2024,Vente,75000.0,83000,Toulon,Appartement,17.0,0,,5.935093,43.121695,4411.76
2024-1020775,28/11/2024,Vente,90500.0,83000,Toulon,Appartement,30.0,2,,5.932326,43.123276,3016.67
2024-1021484,28/11/2024,Vente,102000.0,83000,Toulon,Appartement,43.0,1,,5.934956,43.122929,2372.09
2024-1020725,28/11/2024,Vente,105000.0,83000,Toulon,Appartement,45.0,2,,5.935093,43.121695,2333.33
2024-1020798,28/11/2024,Vente,110000.0,83000,Toulon,Appartement,28.0,1,,5.942043,43.113942,3928.57
2024-1020643,28/11/2024,Vente,115000.0,83200,Toulon,Appartement,50.0,2,,5.91267,43.129006,2300.0
2024-1020458,28/11/2024,Vente,129000.0,83200,Toulon,Appartement,55.0,3,,5.903162,43.131762,2345.45
2024-1020660,28/11/2024,Vente,140000.0,83200,Toulon,Appartement,62.0,3,,5.887545,43.138559,2258.06
2024-1020539,28/11/2024,Vente,160000.0,83200,Toulon,Appartement,92.0,5,,5.900963,43.130195,1739.13
2024-1020677,28/11/2024,Vente,276000.0,83000,Toulon,Appartement,85.0,4,,5.957581,43.11552,3247.06
2024-1020937,28/11/2024,Vente,280000.0,83000,Toulon,Appartement,80.0,3,,5.958354,43.111718,3500.0
2024-1021333,28/11/2024,Vente,310000.0,83100,Toulon,Appartement,95.0,3,,5.967949,43.134558,3263.16
2024-1022214,28/12/2024,Vente,246000.0,83200,Toulon,Maison,70.0,3,435.0,5.908014,43.145042,3514.29
2024-1009887,29/01/2024,Vente,67000.0,83100,Toulon,Appartement,22.0,1,,5.947701,43.1218,3045.45
2024-1009831,29/01/2024,Vente,75000.0,83000,Toulon,Appartement,20.0,1,,5.935226,43.121613,3750.0
2024-1009658,29/01/2024,Vente,94288.0,83200,Toulon,Appartement,85.0,3,,5.919927,43.12796,1109.27
2024-1009647,29/01/2024,Vente,132000.0,83200,Toulon,Appartement,80.0,4,,5.91848,43.12863,1650.0
2024-1009453,29/01/2024,Vente,245000.0,83100,Toulon,Appartement,70.0,3,,5.972899,43.129679,3500.0
2025-414903,29/01/2025,Vente,55000.0,83200,Toulon,Appartement,29.0,1,,5.920503,43.127745,1896.55
2025-414630,29/01/2025,Vente,80000.0,83000,Toulon,Appartement,65.0,3,,5.94228,43.120939,1230.77
2025-414645,29/01/2025,Vente,85000.0,83000,Toulon,Appartement,34.0,1,,5.929447,43.122654,2500.0
2025-414620,29/01/2025,Vente,100000.0,83200,Toulon,Appartement,64.0,2,,5.919939,43.130221,1562.5
2025-414542,29/01/2025,Vente,103650.0,83000,Toulon,Appartement,55.0,3,,5.928694,43.129541,1884.55
2025-414575,29/01/2025,Vente,119000.0,83000,Toulon,Appartement,10.0,1,,5.924456,43.126673,11900.0
2025-414919,29/01/2025,Vente,120000.0,83000,Toulon,Appartement,72.0,4,,5.923147,43.132042,1666.67
2025-414851,29/01/2025,Vente,125000.0,83100,Toulon,Appartement,47.0,2,,5.982516,43.125691,2659.57
2025-414839,29/01/2025,Vente,160000.0,83200,Toulon,Appartement,47.0,2,,5.908815,43.128919,3404.26
2025-414898,29/01/2025,Vente,170000.0,83000,Toulon,Appartement,80.0,4,,5.946987,43.125216,2125.0
2025-414615,29/01/2025,Vente,205500.0,83200,Toulon,Appartement,61.0,2,,5.886182,43.139031,3368.85
2025-414432,29/01/2025,Vente,218000.0,83100,Toulon,Maison,40.0,3,220.0,5.967575,43.123034,5450.0
2025-414428,29/01/2025,Vente,316300.0,83000,Toulon,Maison,70.0,3,186.0,5.942543,43.126682,4518.57
2025-415123,29/01/2025,Vente,420000.0,83100,Toulon,Maison,120.0,4,545.0,5.975523,43.129147,3500.0
2024-1011148,29/02/2024,Vente,80000.0,83200,Toulon,Appartement,62.0,4,,5.911328,43.131483,1290.32
2024-1011689,29/02/2024,Vente,90000.0,83000,Toulon,Appartement,34.0,1,,5.933578,43.123336,2647.06
2024-1010873,29/02/2024,Vente,110000.0,83000,Toulon,Appartement,54.0,3,,5.931718,43.12386,2037.04
2024-1010716,29/02/2024,Vente,143000.0,83200,Toulon,Appartement,66.0,3,,5.91163,43.14375,2166.67
2024-1010963,29/02/2024,Vente,163000.0,83000,Toulon,Appartement,86.0,5,,5.935768,43.112805,1895.35
2024-1011338,29/02/2024,Vente,164423.0,83100,Toulon,Appartement,83.0,3,,5.980609,43.133543,1981.0
2024-1011053,29/02/2024,Vente,182000.0,83100,Toulon,Appartement,77.0,4,,5.979072,43.123486,2363.64
2024-1011046,29/02/2024,Vente,262000.0,83200,Toulon,Appartement,67.0,4,,5.927089,43.136878,3910.45
2024-1010872,29/02/2024,Vente,281310.0,83000,Toulon,Appartement,94.0,3,,5.928192,43.127131,2992.66
2024-1011067,29/02/2024,Vente,413000.0,83000,Toulon,Appartement,29.0,2,230.0,5.927129,43.13345,14241.38
2024-1011067,29/02/2024,Vente,413000.0,83000,Toulon,Appartement,26.0,2,230.0,5.927129,43.13345,15884.62
2024-1011067,29/02/2024,Vente,413000.0,83000,Toulon,Appartement,20.0,1,230.0,5.927129,43.13345,20650.0
2024-1011067,29/02/2024,Vente,413000.0,83000,Toulon,Appartement,38.0,2,230.0,5.927129,43.13345,10868.42
2024-1011067,29/02/2024,Vente,413000.0,83000,Toulon,Appartement,58.0,3,230.0,5.927129,43.13345,7120.69
2024-1010721,29/02/2024,Vente,440000.0,83200,Toulon,Maison,127.0,6,600.0,5.900278,43.144643,3464.57
2024-1010955,29/02/2024,Vente,570000.0,83100,Toulon,Maison,110.0,5,129.0,5.958012,43.128677,5181.82
2024-1011106,29/02/2024,Vente,777900.0,83200,Toulon,Maison,137.0,6,1322.0,5.917303,43.161902,5678.1
2024-1012280,29/03/2024,Vente,65000.0,83000,Toulon,Appartement,52.0,2,,5.933279,43.119994,1250.0
2024-1011493,29/03/2024,Vente,67000.0,83000,Toulon,Appartement,18.0,1,,5.935121,43.122589,3722.22
2024-1011493,29/03/2024,Vente,67000.0,83000,Toulon,Appartement,20.0,1,,5.935121,43.122589,3350.0
2024-1011951,29/03/2024,Vente,80000.0,83000,Toulon,Appartement,50.0,2,,5.94228,43.120939,1600.0
2024-1012284,29/03/2024,Vente,83500.0,83000,Toulon,Appartement,23.0,1,,5.934645,43.121884,3630.43
2024-1011875,29/03/2024,Vente,118850.0,83200,Toulon,Appartement,50.0,2,,5.9139,43.13275,2377.0
2024-1012076,29/03/2024,Vente,130000.0,83100,Toulon,Appartement,45.0,2,,5.951731,43.122904,2888.89
2024-1013942,29/03/2024,Vente,145000.0,83100,Toulon,Appartement,74.0,5,,5.964072,43.12769,1959.46
2024-1011926,29/03/2024,Vente,147750.0,83100,Toulon,Appartement,59.0,3,,5.968848,43.128967,2504.24
2024-1011821,29/03/2024,Vente,167900.0,83000,Toulon,Appartement,70.0,4,,5.939747,43.12882,2398.57
2024-1011818,29/03/2024,Vente,220000.0,83000,Toulon,Appartement,87.0,5,,5.935768,43.112805,2528.74
2024-1011807,29/03/2024,Vente,225000.0,83000,Toulon,Appartement,77.0,4,,5.940036,43.114364,2922.08
2024-1011912,29/03/2024,Vente,232500.0,83000,Toulon,Appartement,98.0,4,,5.928679,43.12704,2372.45
2024-1012008,29/03/2024,Vente,252000.0,83000,Toulon,Maison,43.0,3,350.0,5.961436,43.117144,5860.47
2024-1012463,29/03/2024,Vente,300000.0,83000,Toulon,Appartement,79.0,4,,5.946875,43.115116,3797.47
2024-1012023,29/03/2024,Vente,310000.0,83000,Toulon,Appartement,120.0,4,,5.92582,43.133622,2583.33
2024-1011717,29/03/2024,Vente,350000.0,83000,Toulon,Maison,56.0,2,336.0,5.967454,43.120194,6250.0
2024-1012230,29/03/2024,Vente,350000.0,83000,Toulon,Appartement,51.0,4,,5.947006,43.124286,6862.75
2024-1012230,29/03/2024,Vente,350000.0,83000,Toulon,Appartement,51.0,4,,5.947006,43.124286,6862.75
2024-1012191,29/03/2024,Vente En L'État Futur D'Achèvement,425319.0,83000,Toulon,Appartement,65.0,3,,5.976117,43.113392,6543.37
2024-1011552,29/03/2024,Vente,518000.0,83200,Toulon,Maison,68.0,4,590.0,5.900829,43.152589,7617.65
2024-1011610,29/03/2024,Vente,527000.0,83200,Toulon,Maison,80.0,4,880.0,5.888035,43.137025,6587.5
2024-1011593,29/03/2024,Vente,625000.0,83100,Toulon,Appartement,137.0,4,,5.962393,43.132817,4562.04
2025-416655,29/03/2025,Vente,118300.0,83000,Toulon,Appartement,71.0,3,,5.937983,43.114204,1666.2
2024-1013252,29/04/2024,Vente,60000.0,83000,Toulon,Appartement,15.0,1,,5.924375,43.129534,4000.0
2024-1012608,29/04/2024,Vente,65000.0,83200,Toulon,Appartement,62.0,3,,5.910876,43.130467,1048.39
2024-1012636,29/04/2024,Vente,75000.0,83200,Toulon,Appartement,24.0,1,,5.908954,43.13061,3125.0
2024-1012849,29/04/2024,Vente,89930.0,83000,Toulon,Appartement,35.0,2,,5.93502,43.124887,2569.43
2024-1012923,29/04/2024,Vente,101950.0,83200,Toulon,Appartement,32.0,1,,5.886806,43.144388,3185.94
2024-1012546,29/04/2024,Vente,112000.0,83000,Toulon,Appartement,40.0,2,,5.938847,43.110065,2800.0
2024-1012543,29/04/2024,Vente,127000.0,83200,Toulon,Appartement,40.0,2,,5.919204,43.128723,3175.0
2024-1012878,29/04/2024,Vente,139400.0,83100,Toulon,Appartement,54.0,3,,5.947914,43.122829,2581.48
2024-1012514,29/04/2024,Vente,144400.0,83000,Toulon,Appartement,42.0,3,,5.94033,43.111521,3438.1
2024-1013030,29/04/2024,Vente,165000.0,83100,Toulon,Appartement,70.0,3,,5.957756,43.126497,2357.14
2024-1012752,29/04/2024,Vente,165770.0,83000,Toulon,Appartement,58.0,3,,5.961291,43.120415,2858.1
2024-1013386,29/04/2024,Vente,213000.0,83000,Toulon,Appartement,60.0,3,,5.936322,43.111793,3550.0
2024-1013459,29/04/2024,Vente,247000.0,83000,Toulon,Appartement,76.0,3,,5.932887,43.12179,3250.0
2024-1012704,29/04/2024,Vente,249000.0,83000,Toulon,Appartement,91.0,5,,5.940036,43.114364,2736.26
2024-1012754,29/04/2024,Vente,265000.0,83000,Toulon,Appartement,63.0,4,,5.952776,43.115027,4206.35
2024-1013163,29/04/2024,Vente,302800.0,83200,Toulon,Maison,65.0,3,289.0,5.896402,43.139331,4658.46
2024-1012945,29/04/2024,Vente,320000.0,83100,Toulon,Appartement,100.0,4,,5.971061,43.126532,3200.0
2025-418534,29/04/2025,Vente,71000.0,83000,Toulon,Appartement,20.0,1,,5.929007,43.124295,3550.0
2025-418350,29/04/2025,Vente,78000.0,83200,Toulon,Appartement,33.0,2,,5.919052,43.130691,2363.64
2025-418859,29/04/2025,Vente,80318.18,83000,Toulon,Appartement,18.0,1,,5.943067,43.123442,4462.12
2025-418747,29/04/2025,Vente,85000.0,83200,Toulon,Appartement,31.0,1,,5.907898,43.142127,2741.94
2025-418196,29/04/2025,Vente,100000.0,83200,Toulon,Appartement,46.0,2,,5.911366,43.13529,2173.91
2025-418486,29/04/2025,Vente,110000.0,83000,Toulon,Appartement,78.0,3,,5.932267,43.12204,1410.26
2025-418451,29/04/2025,Vente,118000.0,83100,Toulon,Appartement,38.0,2,,5.977369,43.121708,3105.26
2025-418247,29/04/2025,Vente,125000.0,83000,Toulon,Appartement,25.0,1,,5.941188,43.108723,5000.0
2025-418675,29/04/2025,Vente,130000.0,83200,Toulon,Appartement,58.0,3,,5.908667,43.136624,2241.38
2025-417855,29/04/2025,Vente,135000.0,83200,Toulon,Appartement,92.0,4,,5.900786,43.127748,1467.39
2025-418060,29/04/2025,Vente,137500.0,83000,Toulon,Appartement,38.0,2,,5.94771,43.124628,3618.42
2025-418661,29/04/2025,Vente,139000.0,83000,Toulon,Appartement,26.0,2,,5.937094,43.111881,5346.15
2025-418011,29/04/2025,Vente,139900.0,83100,Toulon,Appartement,56.0,3,,5.966269,43.125475,2498.21
2025-418449,29/04/2025,Vente,142000.0,83200,Toulon,Appartement,66.0,3,,5.916769,43.128733,2151.52
2025-418509,29/04/2025,Vente,144000.0,83000,Toulon,Appartement,61.0,3,,5.918801,43.127827,2360.66
2025-418070,29/04/2025,Vente,150000.0,83100,Toulon,Appartement,39.0,2,,5.95517,43.123873,3846.15
2025-418063,29/04/2025,Vente,151500.0,83100,Toulon,Appartement,44.0,2,,5.980863,43.132673,3443.18
2025-417857,29/04/2025,Vente,152500.0,83000,Toulon,Appartement,70.0,3,,5.942128,43.117324,2178.57
2025-418171,29/04/2025,Vente,153000.0,83100,Toulon,Appartement,47.0,2,,5.980816,43.129856,3255.32
2025-417996,29/04/2025,Vente,158000.0,83000,Toulon,Appartement,65.0,3,,5.941471,43.127925,2430.77
2025-418633,29/04/2025,Vente,170000.0,83000,Toulon,Appartement,53.0,3,,5.941153,43.123135,3207.55
2025-418515,29/04/2025,Vente,180000.0,83200,Toulon,Appartement,68.0,4,,5.917578,43.149332,2647.06
2025-418752,29/04/2025,Vente,183950.0,83000,Toulon,Appartement,89.0,4,,5.920845,43.12831,2066.85
2025-418168,29/04/2025,Vente,190000.0,83100,Toulon,Appartement,79.0,4,,5.962432,43.122349,2405.06
2025-418276,29/04/2025,Vente,216965.0,83000,Toulon,Appartement,50.0,3,,5.945777,43.111984,4339.3
2025-418231,29/04/2025,Vente,225000.0,83200,Toulon,Appartement,79.0,4,,5.906404,43.143508,2848.1
2025-418447,29/04/2025,Vente,242000.0,83000,Toulon,Appartement,53.0,3,,5.937517,43.109178,4566.04
2025-418532,29/04/2025,Vente,275000.0,83100,Toulon,Appartement,55.0,3,246.0,5.967544,43.124381,5000.0
2025-418532,29/04/2025,Vente,275000.0,83100,Toulon,Appartement,43.0,3,246.0,5.967544,43.124381,6395.35
2025-418691,29/04/2025,Vente,338800.0,83200,Toulon,Maison,69.0,3,525.0,5.893891,43.142842,4910.14
2025-418285,29/04/2025,Vente,385950.0,83200,Toulon,Maison,126.0,4,900.0,5.917442,43.152599,3063.1
2025-418362,29/04/2025,Vente,390000.0,83000,Toulon,Appartement,99.0,3,,5.933761,43.108321,3939.39
2025-418393,29/04/2025,Vente,400000.0,83000,Toulon,Appartement,71.0,2,,5.960328,43.108596,5633.8
2025-418206,29/04/2025,Vente,403000.0,83100,Toulon,Appartement,37.0,2,168.0,5.955327,43.124681,10891.89
2025-418206,29/04/2025,Vente,403000.0,83100,Toulon,Appartement,37.0,2,168.0,5.955327,43.124681,10891.89
2025-418206,29/04/2025,Vente,403000.0,83100,Toulon,Appartement,40.0,2,168.0,5.955327,43.124681,10075.0
2025-418206,29/04/2025,Vente,403000.0,83100,Toulon,Appartement,40.0,2,168.0,5.955327,43.124681,10075.0
2025-418206,29/04/2025,Vente,403000.0,83100,Toulon,Appartement,37.0,2,168.0,5.955327,43.124681,10891.89
2025-418206,29/04/2025,Vente,403000.0,83100,Toulon,Appartement,40.0,2,168.0,5.955327,43.124681,10075.0
2025-418226,29/04/2025,Vente,411460.0,83000,Toulon,Appartement,91.0,3,,5.954029,43.113498,4521.54
2025-418405,29/04/2025,Vente,820000.0,83000,Toulon,Appartement,36.0,2,,5.931702,43.124758,22777.78
2025-418520,29/04/2025,Vente,1280000.0,83000,Toulon,Maison,132.0,4,1200.0,5.962518,43.113027,9696.97
2024-1013823,29/05/2024,Vente,70000.0,83000,Toulon,Appartement,19.0,1,,5.934189,43.12205,3684.21
2024-1014085,29/05/2024,Vente,120000.0,83200,Toulon,Appartement,72.0,3,,5.906294,43.129442,1666.67
2024-1013833,29/05/2024,Vente,125000.0,83200,Toulon,Appartement,45.0,3,,5.914881,43.135389,2777.78
2024-1013827,29/05/2024,Vente,142000.0,83000,Toulon,Appartement,86.0,4,,5.947183,43.117838,1651.16
2024-1013970,29/05/2024,Vente,183600.0,83000,Toulon,Appartement,80.0,3,,5.937441,43.113882,2295.0
2024-1014057,29/05/2024,Vente,184000.0,83200,Toulon,Appartement,73.0,3,,5.90973,43.141503,2520.55
2024-1013677,29/05/2024,Vente,354000.0,83100,Toulon,Maison,100.0,4,294.0,5.949133,43.124336,3540.0
2024-1013860,29/05/2024,Vente,688400.0,83200,Toulon,Maison,140.0,5,759.0,5.898983,43.148503,4917.14
2024-1013926,29/05/2024,Vente,830000.0,83200,Toulon,Maison,139.0,5,893.0,5.899569,43.155046,5971.22
2024-1016898,29/07/2024,Vente,13000.0,83000,Toulon,Appartement,13.0,1,,5.932173,43.123352,1000.0
2024-1016570,29/07/2024,Vente,77000.0,83100,Toulon,Appartement,36.0,2,,5.948252,43.121149,2138.89
2024-1016367,29/07/2024,Vente,88000.0,83100,Toulon,Appartement,37.0,1,,5.947914,43.122829,2378.38
2024-1016291,29/07/2024,Vente,96000.0,83000,Toulon,Appartement,68.0,3,,5.920623,43.129914,1411.76
2024-1016051,29/07/2024,Vente,112000.0,83000,Toulon,Appartement,51.0,3,,5.937931,43.132076,2196.08
2024-1016100,29/07/2024,Vente,143000.0,83100,Toulon,Appartement,57.0,2,,5.956114,43.122803,2508.77
2024-1016060,29/07/2024,Vente,147200.0,83200,Toulon,Appartement,53.0,2,,5.899866,43.151096,2777.36
2024-1016056,29/07/2024,Vente,154218.0,83000,Toulon,Appartement,50.0,2,,5.940396,43.122901,3084.36
2024-1016597,29/07/2024,Vente,154600.0,83000,Toulon,Appartement,43.0,2,,5.961291,43.120415,3595.35
2024-1016356,29/07/2024,Vente,163000.0,83000,Toulon,Appartement,57.0,2,,5.935428,43.125606,2859.65
2024-1016879,29/07/2024,Vente,165000.0,83200,Toulon,Appartement,57.0,3,,5.904326,43.129481,2894.74
2024-1016599,29/07/2024,Vente,172650.0,83100,Toulon,Appartement,40.0,2,,5.970838,43.120707,4316.25
2024-1016541,29/07/2024,Vente,177250.0,83200,Toulon,Appartement,56.0,3,,5.91625,43.141928,3165.18
2024-1016821,29/07/2024,Vente,200000.0,83000,Toulon,Maison,100.0,4,276.0,5.94336,43.126808,2000.0
2024-1016635,29/07/2024,Vente,220000.0,83200,Toulon,Appartement,59.0,3,,5.908888,43.131709,3728.81
2024-1016466,29/07/2024,Vente,225000.0,83200,Toulon,Appartement,66.0,3,,5.906404,43.143508,3409.09
2024-1016102,29/07/2024,Vente,310000.0,83000,Toulon,Appartement,92.0,6,,5.934185,43.109355,3369.57
2024-1016819,29/07/2024,Vente,324000.0,83000,Toulon,Maison,85.0,4,140.0,5.94447,43.127475,3811.76
2024-1016205,29/07/2024,Vente,342000.0,83100,Toulon,Appartement,79.0,4,,5.970255,43.12292,4329.11
2024-1016674,29/07/2024,Vente,425000.0,83200,Toulon,Maison,108.0,4,690.0,5.888932,43.129975,3935.19
2024-1016052,29/07/2024,Vente,477000.0,83000,Toulon,Appartement,107.0,5,,5.937983,43.114204,4457.94
2024-1017224,29/08/2024,Vente,56000.0,83000,Toulon,Appartement,21.0,1,,5.927799,43.128051,2666.67
2024-1017403,29/08/2024,Vente,81000.0,83000,Toulon,Appartement,30.0,2,,5.928507,43.124718,2700.0
2024-1017225,29/08/2024,Vente,90000.0,83000,Toulon,Appartement,27.0,1,,5.934444,43.122258,3333.33
2024-1017703,29/08/2024,Vente,90000.0,83000,Toulon,Appartement,48.0,2,,5.939782,43.130688,1875.0
2024-1018843,29/08/2024,Vente,161000.0,83000,Toulon,Appartement,49.0,3,,5.930439,43.135008,3285.71
2024-1017284,29/08/2024,Vente,177000.0,83200,Toulon,Appartement,72.0,4,,5.887545,43.138559,2458.33
2024-1017405,29/08/2024,Vente,240000.0,83000,Toulon,Maison,80.0,4,,5.952891,43.119163,3000.0
2024-1017236,29/08/2024,Vente,525000.0,83000,Toulon,Appartement,69.0,3,,5.950512,43.110487,7608.7
2024-1017843,29/08/2024,Vente,561025.0,83100,Toulon,Maison,128.0,6,533.0,5.97548,43.136108,4383.01
2024-1017858,29/08/2024,Vente,822000.0,83000,Toulon,Maison,157.0,6,799.0,5.933333,43.138713,5235.67
2024-1020422,29/10/2024,Vente,65382.5,83000,Toulon,Appartement,28.0,1,,5.93477,43.1257,2335.09
2024-1019609,29/10/2024,Vente,69000.0,83100,Toulon,Appartement,17.0,2,,5.954587,43.12904,4058.82
2024-1020178,29/10/2024,Vente,114000.0,83100,Toulon,Appartement,42.0,2,,5.947348,43.120805,2714.29
2024-1019723,29/10/2024,Vente,129000.0,83000,Toulon,Appartement,69.0,3,,5.928328,43.127088,1869.57
2024-1020186,29/10/2024,Vente,132000.0,83200,Toulon,Appartement,62.0,4,,5.911328,43.131483,2129.03
2024-1019852,29/10/2024,Vente,139200.0,83200,Toulon,Appartement,51.0,3,,5.915605,43.131125,2729.41
2024-1019943,29/10/2024,Vente,153000.0,83000,Toulon,Appartement,52.0,3,,5.935142,43.10934,2942.31
2024-1019605,29/10/2024,Vente,173710.0,83000,Toulon,Appartement,36.0,2,,5.945234,43.112919,4825.28
2024-1019912,29/10/2024,Vente,175000.0,83200,Toulon,Appartement,81.0,4,,5.916868,43.127669,2160.49
2024-1020216,29/10/2024,Vente,225000.0,83200,Toulon,Maison,73.0,4,360.0,5.894705,43.131161,3082.19
2024-1020313,29/10/2024,Vente,240000.0,83000,Toulon,Appartement,58.0,3,,5.931869,43.113393,4137.93
2024-1019806,29/10/2024,Vente,370000.0,83100,Toulon,Maison,100.0,5,565.0,5.967361,43.130683,3700.0
2024-1019673,29/10/2024,Vente,540000.0,83200,Toulon,Maison,72.0,3,689.0,5.962695,43.13528,7500.0
2024-1020137,29/10/2024,Vente,682390.0,83000,Toulon,Maison,141.0,5,490.0,5.961739,43.119655,4839.65
2024-1021236,29/11/2024,Vente,80000.0,83200,Toulon,Appartement,80.0,4,,5.906883,43.145789,1000.0
2024-1020913,29/11/2024,Vente,99000.0,83200,Toulon,Appartement,47.0,2,,5.896769,43.135986,2106.38
2024-1020653,29/11/2024,Vente,105000.0,83100,Toulon,Appartement,43.0,2,,5.960557,43.126306,2441.86
2024-1021127,29/11/2024,Vente,122000.0,83000,Toulon,Appartement,35.0,2,,5.930958,43.124235,3485.71
2024-1020791,29/11/2024,Vente,128000.0,83200,Toulon,Appartement,50.0,2,,5.914202,43.134867,2560.0
2024-1020517,29/11/2024,Vente,139000.0,83000,Toulon,Appartement,43.0,2,,5.946084,43.115523,3232.56
2024-1021006,29/11/2024,Vente,145000.0,83000,Toulon,Appartement,60.0,2,,5.923439,43.12648,2416.67
2024-1020770,29/11/2024,Vente,147200.0,83200,Toulon,Appartement,53.0,3,,5.898175,43.142156,2777.36
2024-1020576,29/11/2024,Vente,165000.0,83000,Toulon,Appartement,58.0,3,,5.963012,43.119373,2844.83
2024-1020939,29/11/2024,Vente,231500.0,83000,Toulon,Maison,55.0,2,525.0,5.938353,43.130915,4209.09
2024-1020592,29/11/2024,Vente,240000.0,83000,Toulon,Appartement,54.0,3,,5.932542,43.107934,4444.44
2024-1020682,29/11/2024,Vente,335000.0,83100,Toulon,Maison,56.0,3,190.0,5.962085,43.128717,5982.14
2024-1021037,29/11/2024,Vente,411000.0,83100,Toulon,Maison,90.0,4,338.0,5.978369,43.133828,4566.67
2024-1020787,29/11/2024,Vente,1404250.0,83100,Toulon,Appartement,70.0,3,325.0,5.96179,43.126862,20060.71
2024-1020787,29/11/2024,Vente,1404250.0,83100,Toulon,Appartement,106.0,6,325.0,5.96179,43.126862,13247.64
2024-1020787,29/11/2024,Vente,1404250.0,83100,Toulon,Appartement,61.0,3,325.0,5.96179,43.126862,23020.49
2024-1020787,29/11/2024,Vente,1404250.0,83100,Toulon,Appartement,69.0,3,325.0,5.96179,43.126862,20351.45
2024-1020787,29/11/2024,Vente,1404250.0,83100,Toulon,Appartement,90.0,4,325.0,5.96179,43.126862,15602.78
2024-1020787,29/11/2024,Vente,1404250.0,83100,Toulon,Appartement,78.0,5,325.0,5.96179,43.126862,18003.21
2024-1020787,29/11/2024,Vente,1404250.0,83100,Toulon,Appartement,70.0,3,325.0,5.96179,43.126862,20060.71
2024-1020787,29/11/2024,Vente,1404250.0,83100,Toulon,Appartement,78.0,5,325.0,5.96179,43.126862,18003.21
2024-1020787,29/11/2024,Vente,1404250.0,83100,Toulon,Appartement,78.0,5,325.0,5.96179,43.126862,18003.21
2024-1009712,30/01/2024,Vente,50000.0,83200,Toulon,Appartement,90.0,3,,5.914192,43.132822,555.56
2024-1009957,30/01/2024,Vente,90000.0,83200,Toulon,Appartement,57.0,3,,5.909044,43.129987,1578.95
2024-1010096,30/01/2024,Vente,102440.0,83000,Toulon,Appartement,35.0,2,,5.935121,43.122589,2926.86
2024-1009568,30/01/2024,Vente,115000.0,83200,Toulon,Appartement,50.0,3,,5.904737,43.128192,2300.0
2024-1010092,30/01/2024,Vente,121100.0,83000,Toulon,Appartement,53.0,2,,5.928807,43.131516,2284.91
2024-1009535,30/01/2024,Vente,121700.0,83100,Toulon,Appartement,43.0,2,,5.970436,43.122706,2830.23
2024-1010162,30/01/2024,Vente,140250.0,83200,Toulon,Appartement,69.0,3,,5.892313,43.134676,2032.61
2024-1010487,30/01/2024,Vente,243960.0,83200,Toulon,Appartement,60.0,3,,5.915355,43.131852,4066.0
2024-1010087,30/01/2024,Vente,248000.0,83000,Toulon,Appartement,75.0,3,,5.930061,43.127114,3306.67
2024-1010164,30/01/2024,Vente,400000.0,83000,Toulon,Appartement,112.0,4,285.0,5.950163,43.114253,3571.43
2024-1009918,30/01/2024,Vente,515000.0,83000,Toulon,Appartement,83.0,5,,5.939436,43.108353,6204.82
2025-414387,30/01/2025,Vente,25000.0,83000,Toulon,Appartement,30.0,2,,5.935825,43.121609,833.33
2025-415004,30/01/2025,Vente,35000.0,83100,Toulon,Appartement,66.0,3,,5.976831,43.123063,530.3
2025-414559,30/01/2025,Vente,61971.0,83100,Toulon,Appartement,68.0,4,,5.966269,43.125475,911.34
2025-414872,30/01/2025,Vente,71000.0,83200,Toulon,Appartement,35.0,2,,5.910777,43.129265,2028.57
2025-414970,30/01/2025,Vente,93000.0,83200,Toulon,Appartement,38.0,3,,5.916321,43.139843,2447.37
2025-414629,30/01/2025,Vente,112150.0,83000,Toulon,Appartement,30.0,1,,5.958735,43.116252,3738.33
2025-414686,30/01/2025,Vente,122500.0,83000,Toulon,Appartement,70.0,3,,5.944312,43.114128,1750.0
2025-414634,30/01/2025,Vente,130000.0,83000,Toulon,Appartement,34.0,1,,5.935637,43.116828,3823.53
2025-414869,30/01/2025,Vente,130000.0,83100,Toulon,Appartement,67.0,4,,5.966269,43.125475,1940.3
2025-414832,30/01/2025,Vente,158000.0,83200,Toulon,Appartement,50.0,2,,5.917898,43.160308,3160.0
2025-414633,30/01/2025,Vente,165000.0,83000,Toulon,Appartement,61.0,3,,5.93922,43.110769,2704.92
