id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2024-1011527;07/03/2024;1;Vente;140000;17;;AV MARCEAU;4790;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011534;21/03/2024;1;Vente;200000;82;A;BD SAINT JACQUES;6490;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011542;27/03/2024;1;Vente;76000;54;;RUE ALEZARD;125;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011547;27/03/2024;1;Vente;108000;42;;RUE DU ROI RENE;6295;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011552;29/03/2024;1;Vente;518000;59;;RUE CLAIRE JOIE;1575;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011553;07/03/2024;1;Vente;32000;35;;PL ABBE LEON SPARIAT;15;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011554;12/03/2024;1;Vente;120000;612;;AV DU MARECHAL FOCH;4820;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011559;25/03/2024;1;Vente;83950;326;;BD MARECHAL JOFFRE;4830;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011560;25/03/2024;1;Vente;394720;553;;BD DELESCLUZE;2135;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011569;02/04/2024;1;Vente;125000;75;;RUE JEAN JAURES;3895;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011570;21/03/2024;1;Vente;135000;67;;RUE LAMARTINE;4270;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011571;08/03/2024;1;Vente;160000;4;;RUE DE LA GLACIERE;3400;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011580;28/03/2024;1;Vente;250000;137;;BD DE L ESCAILLON;2655;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011589;02/04/2024;1;Vente;232000;5;;BD DE LA CONVENTION;1875;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011591;26/03/2024;1;Vente;92000;255;;BD BAZEILLES;710;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011593;29/03/2024;1;Vente;625000;1267;B;AV JOSEPH LOUIS ORTOLAN;4035;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011600;26/03/2024;1;Vente;120000;9003;;PRIMEROSES;A332;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011603;03/04/2024;1;Vente;150000;1266;;QUAI COMMANDANT RIVIERE;1835;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011607;03/04/2024;1;Vente;258000;188;;AV CHARLES MARENCO;1465;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011610;29/03/2024;1;Vente;527000;59;;AV DUMONCEAU;2412;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011611;22/03/2024;1;Vente;252000;14;;RUE PEIRESC;5680;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011628;25/03/2024;1;Vente;104000;4;;RUE DRAGON;2390;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011640;05/04/2024;1;Vente;246460;9;;RUE DOCTEUR AURRAN;2215;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011643;03/04/2024;1;Vente;211000;10;;AV COLBERT;1675;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011652;02/04/2024;1;Vente;70000;1;;PL PAVE D AMOUR;5660;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011653;05/04/2024;1;Vente;390000;32;;RUE KLEBER;4185;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011654;04/04/2024;1;Vente;272000;54;;RUE GUEIT;3480;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011654;04/04/2024;1;Vente;272000;54;;RUE GUEIT;3480;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011654;04/04/2024;1;Vente;272000;54;;RUE GUEIT;3480;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011659;04/03/2024;1;Vente;195000;5;;RUE JEANNE D ARC;3960;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011663;05/04/2024;1;Vente;175800;280;;RUE MELPOMENE;5076;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011666;25/03/2024;1;Vente;80000;80;;RUE JOSEPHINE;4045;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011677;20/03/2024;1;Vente en l'état futur d'achèvement;162500;25;;AV FREDERIC PASSY;3075;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011680;05/04/2024;1;Vente;130000;133;;RUE GENERAL MICHEL AUDEOUD;3285;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011686;22/03/2024;1;Vente;171500;276;;AV DE BOURGOGNE;1030;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011687;27/03/2024;1;Vente;265000;26;;RUE GIMELLI;3385;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011689;29/02/2024;1;Vente;90000;6;;RUE F PELLOUTIER;2845;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011691;11/03/2024;1;Vente;113000;69;;BD BARTHELEMY;614;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011694;20/03/2024;1;Vente;190000;2;;RUE DE LORGUES;4565;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011696;02/04/2024;1;Vente;155000;555;;AV ARISTIDE BRIAND;405;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011697;15/03/2024;1;Vente;122000;23;;AV MARECHAL BUGEAUD;4805;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011705;11/03/2024;1;Vente;28000;18;;RUE MICHEL DE BOURGES;5140;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011708;18/03/2024;1;Vente;113000;2;;RUE COURBET;1965;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011713;13/03/2024;1;Vente;139900;20;;BD DE PARIS;5565;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011715;27/03/2024;1;Vente;90000;21;;RUE PEIRESC;5680;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011717;29/03/2024;1;Vente;350000;103;;RUE PIERRE DEVOLUY;5765;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011722;03/04/2024;1;Vente;147650;105;;ALL DU DOCTEUR LAURES;2307;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011725;13/03/2024;1;Vente;474876;139;B;CHE DU PELVOUX;5700;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011729;11/03/2024;1;Vente;85000;4;;RUE ANATOLE FRANCE;285;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011731;05/04/2024;1;Vente;218200;470;;BD BAZEILLES;710;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011746;22/03/2024;1;Vente;55000;38;;RUE NICOLAS LAUGIER;5390;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011747;26/03/2024;1;Vente;128000;325;;RUE DE NICE;5380;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011753;28/03/2024;1;Vente;85000;16;;RUE MICHEL DE BOURGES;5140;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011753;28/03/2024;1;Vente;85000;16;;RUE MICHEL DE BOURGES;5140;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011759;14/03/2024;1;Vente;115000;223;;BD FISQUET;2865;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011760;02/04/2024;1;Vente;100000;9001;;LES MONIQUES;A230;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011765;13/03/2024;1;Vente;173000;71;;RUE DES GENEVRIERS;3317;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011777;02/04/2024;1;Vente;367250;47;;IMP DES COTEAUX FLEURIS;1920;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011782;08/04/2024;1;Vente;174000;409;;CHE DU FORT ROUGE;2925;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011783;28/03/2024;1;Vente;200000;744;;RUE DAVID;2105;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011784;08/04/2024;1;Vente;35000;8;;RUE MOREAU;5325;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011786;13/03/2024;1;Vente;258000;442;;QUAI MARCEL PAGNOL;4798;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011790;20/03/2024;1;Vente;135000;7;;RUE PAUL LENDRIN;5620;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011791;21/03/2024;1;Vente;43500;22;;PL JEAN PORTALIS;3945;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011793;11/04/2024;1;Vente;150000;12;;BD PAULIN BERTRAND;5605;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011796;10/04/2024;1;Vente;215000;185;;RUE CHANOINE BOUISSON;1396;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011798;03/04/2024;1;Vente;196000;1621;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011803;04/04/2024;1;Vente;109900;42;;RUE DES RIAUX;6220;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011807;29/03/2024;1;Vente;225000;386;;QUAI MARCEL PAGNOL;4798;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011809;05/04/2024;1;Vente;195000;156;;RUE LULLI;4698;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011811;03/04/2024;1;Vente;110000;9;;RUE D ANTRECHAUS;370;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011814;03/04/2024;1;Vente;160000;1;;AV FRANCOIS CUZIN;3000;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011818;29/03/2024;1;Vente;220000;275;;RUE PDT ROBERT SCHUMAN;5960;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011821;29/03/2024;1;Vente;167900;8;;AV HENRI MATHIS;3580;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011824;26/03/2024;1;Vente;185000;237;;BRASILI;A324;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011836;04/04/2024;1;Vente;163000;115;;AV FRANKLIN ROOSEVELT;3045;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011847;09/04/2024;1;Vente;70000;325;;RUE DE NICE;5380;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011853;08/04/2024;1;Vente;107500;543;;COR MARIUS ESCARTEFIGUE;4905;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011854;05/04/2024;1;Vente;129590;2;;PL A L HUILE;3690;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011861;09/04/2024;1;Vente;395000;388;;AV ANDRE LE CHATELIER;305;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011862;09/04/2024;1;Vente;477808;57;B;RUE DE CRIMEE;1990;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011864;12/04/2024;1;Vente;237700;454;;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011871;21/03/2024;1;Vente;345000;24;;RUE ELISEE RECLUS;2550;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011871;21/03/2024;1;Vente;345000;24;;RUE ELISEE RECLUS;2550;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011871;21/03/2024;1;Vente;345000;24;;RUE ELISEE RECLUS;2550;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011871;21/03/2024;1;Vente;345000;24;;RUE ELISEE RECLUS;2550;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011871;21/03/2024;1;Vente;345000;24;;RUE ELISEE RECLUS;2550;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011875;29/03/2024;1;Vente;118850;5;;RUE SAINTE MARTHE;6612;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011876;18/03/2024;1;Vente;135000;105;;ALL DU DOCTEUR LAURES;2307;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011885;27/03/2024;1;Vente;540000;41;;AV ERNEST ROLLER;2650;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011885;27/03/2024;1;Vente;540000;41;;AV ERNEST ROLLER;2650;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011887;19/03/2024;1;Vente;142000;9;;RUE LIEUTENANT THIERRY;4540;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011890;18/03/2024;1;Vente;73000;3;;RUE PIERRE SEMARD;5800;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011893;04/04/2024;1;Vente;151000;730;;AV MARCEAU;4790;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011897;03/04/2024;1;Vente;99900;103;;RUE DE SUEZ;6850;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011905;02/04/2024;1;Vente;252825;105;;RUE SIDI BRAHIM;6780;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011912;29/03/2024;1;Vente;232500;15;;AV VAUBAN;7085;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011913;19/03/2024;1;Vente;62500;115;;RUE JEAN JAURES;3895;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011924;28/03/2024;1;Vente;60000;145;;IMP DU LIBAN;4455;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011926;29/03/2024;1;Vente;147750;1032;;AV COLONEL PICOT;1755;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011930;10/04/2024;1;Vente;63500;120;;AV AMIRAL COLLET;205;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011937;04/04/2024;1;Vente;82000;67;;AV DOCTEUR FONTAN;2270;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011940;08/04/2024;1;Vente;85000;8;;RUE VICTOR COCHET;7137;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011946;10/04/2024;1;Vente;168000;4;B;RUE LAMALGUE;4260;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011951;29/03/2024;1;Vente;80000;1;;RUE SYLVAIN;6870;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011958;12/04/2024;1;Vente;173000;1;A;RUE MAGENTA;4720;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011961;08/04/2024;1;Vente;185000;241;;CHE DE LA CALADE;1135;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011974;05/04/2024;1;Vente;125000;239;;AV ARISTIDE BRIAND;405;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011975;08/04/2024;1;Vente;130000;470;;CHE DU TEMPLE;6910;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011976;22/03/2024;1;Vente;144700;3;;BD PIERRE TOESCA;5805;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011983;02/04/2024;1;Vente;306900;330;;RUE JEAN PHILIPPE RAMEAU;3943;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011992;09/04/2024;1;Vente;100000;9001;;RUE HELENE BOUCHER;3555;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011993;04/04/2024;1;Vente;186000;1050;;AV DE LA RESISTANCE;6180;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011997;08/04/2024;1;Vente;400000;20;;RUE CHARLES PONCY;1475;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011997;08/04/2024;1;Vente;400000;20;;RUE CHARLES PONCY;1475;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011997;08/04/2024;1;Vente;400000;20;;RUE CHARLES PONCY;1475;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011997;08/04/2024;1;Vente;400000;20;;RUE CHARLES PONCY;1475;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011997;08/04/2024;1;Vente;400000;20;;RUE CHARLES PONCY;1475;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011997;08/04/2024;1;Vente;400000;20;;RUE CHARLES PONCY;1475;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011997;08/04/2024;1;Vente;400000;20;;RUE CHARLES PONCY;1475;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011997;08/04/2024;1;Vente;400000;20;;RUE CHARLES PONCY;1475;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1011997;08/04/2024;1;Vente;400000;20;;RUE CHARLES PONCY;1475;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012000;21/03/2024;1;Vente;85000;21;;BD ABBE DUPLOYE;10;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012002;27/03/2024;1;Vente;315000;9050;;CD 46;2167;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012005;15/04/2024;1;Vente;202000;129;;AV COLONEL FABIEN;1740;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012008;29/03/2024;1;Vente;252000;102;;BD CLAMOUR;1580;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012009;26/03/2024;1;Vente;340000;37;B;RUE GABRIEL;3115;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012014;26/03/2024;1;Vente;88000;2;;RUE DANIELLE CASANOVA;2067;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012015;22/03/2024;1;Vente;182000;440;;RUE DANIELLE CASANOVA;2067;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012018;22/03/2024;1;Vente;136000;9002;;LES CHARDONS;A175;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012020;02/04/2024;1;Vente;475510;2156;;CHE DE L HUBAC;7027;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012020;02/04/2024;1;Vente;475510;2156;;CHE DE L HUBAC;7027;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012023;29/03/2024;1;Vente;310000;167;;BD TRUCY;6967;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012027;08/04/2024;1;Vente;2000000;129;;CHE DES BERGERS;820;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012027;08/04/2024;1;Vente;2000000;129;;CHE DES BERGERS;820;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012030;11/04/2024;1;Vente;151100;52;;CRS LAFAYETTE;4230;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012031;05/04/2024;1;Vente;85000;73;;BD LOUIS PICON;4665;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012034;20/03/2024;1;Vente;135000;1621;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012035;08/04/2024;1;Vente;160000;76;;RUE VICTOR GELU PROLONGEE;7166;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012036;21/03/2024;1;Vente;85000;737;E;CHE DE FORGENTIER;2900;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012038;20/03/2024;1;Vente;233000;3838;;COR MARIUS ESCARTEFIGUE;4905;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012039;25/03/2024;1;Vente;82000;11;;RUE NICOLAS LAUGIER;5390;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012043;10/04/2024;1;Vente;126000;69;;BD BARTHELEMY;614;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012055;15/04/2024;1;Vente;57000;3;;RUE PIERRE SEMARD;5800;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012056;15/04/2024;1;Vente;80000;88;;RUE CHEVALIER P CASSINE;1545;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012063;08/04/2024;1;Vente;109000;61;;AV AUGUSTE BERTHON;505;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012070;25/03/2024;1;Vente;161500;64;;AV GENERAL NOGUES;3305;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012073;26/03/2024;1;Vente;225145;721;A;BD LOUIS PICON;4665;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012074;04/04/2024;1;Vente;307000;16;;AV GAI COTEAU;3133;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012076;29/03/2024;1;Vente;130000;17;;RUE MARIUS TOUZET;4920;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012110;15/04/2024;1;Vente;166300;346;;RUE FELIX MAYOL;2820;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012114;11/04/2024;1;Vente;160000;46;;RUE CASTILLON;1285;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012115;09/04/2024;1;Vente;300710;57;;RUE FRAIZE;2975;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012118;09/04/2024;1;Vente;91000;88;;AV GEORGES CLEMENCEAU;3345;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012127;12/04/2024;1;Vente;170000;87;;RUE COULMIER;1955;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012142;05/04/2024;1;Vente;185150;737;E;CHE DE FORGENTIER;2900;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012147;05/04/2024;1;Vente;164200;104;;AV DUSSAP;2450;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012151;05/04/2024;1;Vente;219000;33;;RUE SAINTE CHRISTINE;6570;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012153;05/04/2024;1;Vente;145000;16;;RUE D ANTRECHAUS;370;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012161;03/04/2024;1;Vente;149800;107;;RUE CAPITAINE JOSEPH CASANOVA;1196;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012163;05/04/2024;1;Vente;360500;260;;RUE DU DAHOMEY;2030;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012167;05/04/2024;1;Vente;367000;41;;RUE CLAIRE JOIE;1575;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012182;05/04/2024;1;Vente;120000;476;;AV ARISTIDE BRIAND;405;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012183;04/04/2024;1;Vente;164300;116;;RUE CHENARD HUCHE;1525;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012185;02/04/2024;1;Vente;170000;31;;RUE CASTILLON;1285;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1012188;03/04/2024;1;Vente;146250;10;;RUE JEAN PHILIPPE RAMEAU;3943;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
